Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_076,ROI_082,75,81,-0.4047179048591465,-0.1935111435869117,0.4047179048591465,0.1935111435869117,0.2991145242230291,1.2411930212182455e-06,0.028876214040460403,20,700,True,True,replicated_ASD_reduced,20
ROI_076,ROI_085,75,84,-0.2974433861891612,-0.25011968412593927,0.2974433861891612,0.25011968412593927,0.2737815351575502,0.0012077917207745643,0.00407830040490921,94,209,True,True,replicated_ASD_reduced,40
ROI_076,ROI_086,75,85,-0.2909640315774371,-0.25766686006022216,0.2909640315774371,0.25766686006022216,0.2743154458188296,0.0015342248236679592,0.0028739224571531093,110,178,True,True,replicated_ASD_reduced,39
ROI_077,ROI_017,76,16,-0.296413274716826,-0.1935585352897829,0.296413274716826,0.1935585352897829,0.24498590500330444,0.001116815713250285,0.028669050646147994,95,698,True,True,replicated_ASD_reduced,85
ROI_077,ROI_056,76,55,-0.2184001267164185,-0.2744330889830004,0.2184001267164185,0.2744330889830004,0.24641660784970945,0.021201038173052345,0.001142148811785215,486,135,True,True,replicated_ASD_reduced,83
ROI_077,ROI_071,76,70,0.24218867645750644,0.26457170417561604,0.24218867645750644,0.26457170417561604,0.2533801903165612,0.008980960099796077,0.00194897150662298,304,153,True,True,replicated_ASD_enhanced,70
ROI_077,ROI_072,76,71,0.22629448760388704,0.26846849659635963,0.22629448760388704,0.26846849659635963,0.24738149210012333,0.016147274542118874,0.0014729514447760458,415,146,True,True,replicated_ASD_enhanced,80
ROI_077,ROI_078,76,77,0.283912875919767,0.18702181515890695,0.283912875919767,0.18702181515890695,0.23546734553933696,0.0015274755626698022,0.03595971549909804,130,794,True,True,replicated_ASD_enhanced,101
ROI_077,ROI_079,76,78,-0.3458163794154175,-0.19086921465361498,0.3458163794154175,0.19086921465361498,0.26834279703451624,0.0001022916961934494,0.032505005674428857,33,725,True,True,replicated_ASD_reduced,46
ROI_077,ROI_082,76,81,-0.37047224238410464,-0.22675544384093158,0.37047224238410464,0.22675544384093158,0.2986138431125181,1.6280526732343753e-05,0.009387305743264351,26,350,True,True,replicated_ASD_reduced,21
ROI_077,ROI_085,76,84,-0.48578997351776204,-0.18533011633566907,0.48578997351776204,0.18533011633566907,0.33556004492671554,8.872984982409885e-09,0.03690343808967559,1,827,True,True,replicated_ASD_reduced,9
ROI_077,ROI_086,76,85,-0.33704038614794135,-0.21234138875375588,0.33704038614794135,0.21234138875375588,0.27469088745084863,0.00014081318647585377,0.015587889744630337,42,487,True,True,replicated_ASD_reduced,36
ROI_077,ROI_088,76,87,-0.21384819859364754,-0.1961064676653476,0.21384819859364754,0.1961064676653476,0.20497733312949756,0.026015201147870433,0.027388830007890823,525,663,True,True,replicated_ASD_reduced,142
ROI_078,ROI_017,77,16,-0.33179815983196514,-0.21066691344519414,0.33179815983196514,0.21066691344519414,0.27123253663857966,0.00019052944025825207,0.016160533415333245,44,498,True,True,replicated_ASD_reduced,43
ROI_078,ROI_056,77,55,-0.2773524868903934,-0.18471536870525637,0.2773524868903934,0.18471536870525637,0.2310339277978249,0.0023785956509855244,0.037921294302541306,150,838,True,True,replicated_ASD_reduced,106
ROI_078,ROI_058,77,57,-0.3418510772959294,-0.1787837924504697,0.3418510772959294,0.1787837924504697,0.2603174348731995,0.00010130889782372463,0.04391530260807219,37,945,True,True,replicated_ASD_reduced,56
ROI_078,ROI_069,77,68,-0.2146607743207892,-0.21484442891959676,0.2146607743207892,0.21484442891959676,0.214752601620193,0.02250484909378766,0.014773548358350498,519,456,True,True,replicated_ASD_reduced,130
ROI_078,ROI_070,77,69,-0.21799897849139122,-0.18512725580060094,0.21799897849139122,0.18512725580060094,0.20156311714599606,0.020417296367947875,0.03805652907052066,488,832,True,True,replicated_ASD_reduced,147
ROI_078,ROI_071,77,70,0.2432997211407421,0.21779219439986003,0.2432997211407421,0.21779219439986003,0.23054595777030107,0.008275829263353813,0.012135281332438052,295,425,True,True,replicated_ASD_enhanced,108
ROI_078,ROI_077,77,76,0.29110598701039136,0.19407597830591247,0.29110598701039136,0.19407597830591247,0.24259098265815193,0.001116815713250285,0.02905946113335059,108,692,True,True,replicated_ASD_enhanced,89
ROI_078,ROI_079,77,78,-0.34266280176153524,-0.21089108043220756,0.34266280176153524,0.21089108043220756,0.2767769410968714,0.00011968593649972575,0.015969625124059434,36,497,True,True,replicated_ASD_reduced,31
ROI_078,ROI_082,77,81,-0.42774972363120783,-0.31262299759651546,0.42774972363120783,0.31262299759651546,0.3701863606138617,2.2006219929853622e-07,0.00016690616367915758,13,53,True,True,replicated_ASD_reduced,4
ROI_078,ROI_085,77,84,-0.45119147737190624,-0.20213096726302723,0.45119147737190624,0.20213096726302723,0.32666122231746675,5.167112676134804e-08,0.02225084409399576,6,588,True,True,replicated_ASD_reduced,12
