Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_006,ROI_027,5,26,-0.0966940758322073,-0.005927314520425814,0.0966940758322073,0.005927314520425814,0.051310695176316555,0.39398607639978966,0.9599004139933633,3123,7730,True,False,not_replicated,
ROI_006,ROI_028,5,27,-0.0946639038092392,-0.02324204463708071,0.0946639038092392,0.02324204463708071,0.058952974223159954,0.40731192089202184,0.8342433061619792,3196,6885,True,False,not_replicated,
ROI_006,ROI_029,5,28,-0.032644265985780484,-0.0412332192290024,0.032644265985780484,0.0412332192290024,0.03693874260739144,0.8123614179659059,0.6959905032359057,6217,5969,True,False,not_replicated,
ROI_006,ROI_030,5,29,-0.022959874886784738,0.014896629972216377,0.022959874886784738,0.014896629972216377,0.018928252429500556,0.8757464986292027,0.8993651643208099,6721,7259,False,False,not_replicated,
ROI_006,ROI_031,5,30,0.04225139433859819,-0.09573138780123057,0.04225139433859819,0.09573138780123057,0.06899139106991438,0.7474751094106081,0.31199006444163097,5704,3448,False,False,not_replicated,
ROI_006,ROI_032,5,31,0.16971990182033653,-0.11409435147896367,0.16971990182033653,0.11409435147896367,0.1419071266496501,0.09319912598015634,0.21739687315416223,1057,2756,False,False,not_replicated,
ROI_006,ROI_033,5,32,0.0056942220661525805,-0.09770849575223209,0.0056942220661525805,0.09770849575223209,0.051701358909192335,0.9711736090456927,0.3028771027478869,7697,3366,False,False,not_replicated,
ROI_006,ROI_034,5,33,0.12874680098114125,-0.03917257900471731,0.12874680098114125,0.03917257900471731,0.08395968999292927,0.2273953580901375,0.7113604200274704,2048,6088,False,False,not_replicated,
ROI_006,ROI_035,5,34,0.11092058958109018,0.017525931881858997,0.11092058958109018,0.017525931881858997,0.06422326073147458,0.3177408771366503,0.8806986400899147,2596,7131,True,False,not_replicated,
ROI_006,ROI_036,5,35,0.1895222825471804,-0.07704248445188586,0.1895222825471804,0.07704248445188586,0.13328238349953314,0.0523971300745633,0.4298282117958711,796,4280,False,False,not_replicated,
ROI_006,ROI_037,5,36,0.06442332309653098,-0.026972888242015183,0.06442332309653098,0.026972888242015183,0.045698105669273084,0.6081379031314958,0.8019823882355995,4537,6713,False,False,not_replicated,
ROI_006,ROI_038,5,37,-0.01613092913759367,-0.009065081188590991,0.01613092913759367,0.009065081188590991,0.01259800516309233,0.9145345041735232,0.9384528885734564,7118,7574,True,False,not_replicated,
ROI_006,ROI_039,5,38,-0.08147637897825251,-0.019082516480826765,0.08147637897825251,0.019082516480826765,0.050279447729539635,0.49709748206534154,0.8672012658591477,3747,7067,True,False,not_replicated,
ROI_006,ROI_040,5,39,-0.06421150087961497,0.012202101370972749,0.06421150087961497,0.012202101370972749,0.03820680112529386,0.6096096311892385,0.919498750800154,4551,7395,False,False,not_replicated,
ROI_006,ROI_041,5,40,0.013900589408624493,0.048558164557423775,0.013900589408624493,0.048558164557423775,0.031229376983024134,0.9269152448350412,0.6375777844707101,7242,5607,True,False,not_replicated,
ROI_006,ROI_042,5,41,0.006542665371444304,-0.06725469841555853,0.006542665371444304,0.06725469841555853,0.03689868189350142,0.9672368957095303,0.49865000868718584,7646,4720,False,False,not_replicated,
ROI_006,ROI_043,5,42,0.10023936263568042,-0.03075023845702937,0.10023936263568042,0.03075023845702937,0.0654948005463549,0.3764740507812069,0.7749555533643377,2999,6516,False,False,not_replicated,
ROI_006,ROI_044,5,43,0.09074661038947188,0.004902522272235691,0.09074661038947188,0.004902522272235691,0.04782456633085378,0.4366419486481972,0.9664024657277369,3360,7780,True,False,not_replicated,
ROI_006,ROI_045,5,44,0.07463527356613099,-0.12250919678374819,0.07463527356613099,0.12250919678374819,0.0985722351749396,0.5347611576793245,0.18429648867359588,4082,2466,False,False,not_replicated,
ROI_006,ROI_046,5,45,0.13675847348541928,0.003605550442873288,0.13675847348541928,0.003605550442873288,0.07018201196414628,0.19649199843588996,0.9750607247707543,1798,7846,True,False,not_replicated,
ROI_006,ROI_047,5,46,0.05498418798109591,0.05290545342429672,0.05498418798109591,0.05290545342429672,0.053944820702696315,0.6703266999829264,0.6082709525905038,5016,5386,True,False,not_replicated,
ROI_006,ROI_048,5,47,0.13065940519050434,0.03875617583737259,0.13065940519050434,0.03875617583737259,0.08470779051393847,0.22149449365387047,0.7124402409013348,1982,6119,True,False,not_replicated,
ROI_006,ROI_049,5,48,0.10577689958847568,-0.02392418345748134,0.10577689958847568,0.02392418345748134,0.0648505415229785,0.3436981107007264,0.8284650211968123,2772,6849,False,False,not_replicated,
ROI_006,ROI_050,5,49,0.10650937686801637,-0.0590412960045265,0.10650937686801637,0.0590412960045265,0.08277533643627144,0.3399279134727856,0.5584706506846692,2741,5107,False,False,not_replicated,
ROI_006,ROI_051,5,50,0.1028179340138591,-0.04535301515553679,0.1028179340138591,0.04535301515553679,0.07408547458469794,0.3595715300523339,0.6647419800916743,2897,5760,False,False,not_replicated,
ROI_006,ROI_052,5,51,0.06465825152242156,-0.011789342768281814,0.06465825152242156,0.011789342768281814,0.03822379714535169,0.6044590569304619,0.92216812508568,4532,7415,False,False,not_replicated,
ROI_006,ROI_053,5,52,0.011223519112917095,0.09443573487953529,0.011223519112917095,0.09443573487953529,0.05282962699622619,0.9429269226519464,0.3184727606915563,7381,3502,True,False,not_replicated,
ROI_006,ROI_054,5,53,0.04505078328963599,0.055049319588182925,0.04505078328963599,0.055049319588182925,0.05005005143890946,0.7337676352609664,0.5916169419528118,5549,5289,True,False,not_replicated,
ROI_006,ROI_055,5,54,-0.026840658158609865,0.017195931213725577,0.026840658158609865,0.017195931213725577,0.02201829468616772,0.8527226216660871,0.8831078913236691,6518,7147,False,False,not_replicated,
ROI_006,ROI_056,5,55,0.01809985616432803,0.1137462343681108,0.01809985616432803,0.1137462343681108,0.06592304526621941,0.9032912673399618,0.21798575265769726,7007,2776,True,False,not_replicated,
ROI_006,ROI_057,5,56,-0.07322474655658032,-0.09151027813662889,0.07322474655658032,0.09151027813662889,0.08236751234660461,0.5449411821668758,0.33825759299821745,4139,3620,True,False,not_replicated,
ROI_006,ROI_058,5,57,-0.023611735515692994,-0.043668563247472134,0.023611735515692994,0.043668563247472134,0.033640149381582565,0.872564716925846,0.6777728794930694,6685,5851,True,False,not_replicated,
ROI_006,ROI_059,5,58,0.04428719145702219,-0.09631008831243747,0.04428719145702219,0.09631008831243747,0.07029863988472983,0.7353946856397705,0.30972486064626337,5589,3425,False,False,not_replicated,
ROI_006,ROI_060,5,59,0.12190926441806137,0.0021098181578088717,0.12190926441806137,0.0021098181578088717,0.06200954128793512,0.25795569937483204,0.9853566307727047,2218,7913,True,False,not_replicated,
ROI_006,ROI_061,5,60,-0.06374261887833026,-0.012387074988154393,0.06374261887833026,0.012387074988154393,0.03806484693324232,0.6112268636882453,0.9176021127216493,4580,7386,True,False,not_replicated,
ROI_006,ROI_062,5,61,0.028854757862434348,0.040012255266727394,0.028854757862434348,0.040012255266727394,0.03443350656458087,0.8383196290140519,0.7043339373575532,6409,6044,True,False,not_replicated,
ROI_006,ROI_063,5,62,-0.013364306020579633,0.015207317655107232,0.013364306020579633,0.015207317655107232,0.014285811837843432,0.9299204670838678,0.8975094140813585,7273,7248,False,False,not_replicated,
ROI_006,ROI_064,5,63,0.055641963953501086,0.020400709065803817,0.055641963953501086,0.020400709065803817,0.03802133650965245,0.6623047990503065,0.856518144866984,4986,7009,True,False,not_replicated,
ROI_006,ROI_065,5,64,0.06220203928499415,-0.017112940602162657,0.06220203928499415,0.017112940602162657,0.0396574899435784,0.6166815917727828,0.8844410371592337,4662,7150,False,False,not_replicated,
ROI_006,ROI_066,5,65,0.10155228166014339,0.059199045306303266,0.10155228166014339,0.059199045306303266,0.08037566348322334,0.3702267822291182,0.555680518512315,2945,5097,True,False,not_replicated,
ROI_006,ROI_067,5,66,0.21640318930518945,-0.09101619687194543,0.21640318930518945,0.09101619687194543,0.15370969308856744,0.022435253603588525,0.34114268488178134,505,3645,False,False,not_replicated,
ROI_006,ROI_068,5,67,0.26096575129422067,-0.09481954659932358,0.26096575129422067,0.09481954659932358,0.17789264894677212,0.004354507323321336,0.32118452465419434,224,3489,False,False,not_replicated,
ROI_006,ROI_069,5,68,-0.0026759298597162254,0.030777526749611064,0.0026759298597162254,0.030777526749611064,0.016726728304663645,0.9860940087431035,0.7755463970591867,7866,6513,False,False,not_replicated,
ROI_006,ROI_070,5,69,0.021220089954440854,0.03143704763620545,0.021220089954440854,0.03143704763620545,0.02632856879532315,0.8870555146523541,0.7707196948753134,6811,6480,True,False,not_replicated,
ROI_006,ROI_071,5,70,0.06318606249637332,0.12299644314294442,0.06318606249637332,0.12299644314294442,0.09309125281965887,0.6124686948677377,0.1767543771684363,4614,2449,True,False,not_replicated,
ROI_006,ROI_072,5,71,0.03355820729103507,0.09631103758123309,0.03355820729103507,0.09631103758123309,0.06493462243613408,0.8056519682300279,0.3111335258859807,6176,3424,True,False,not_replicated,
ROI_006,ROI_073,5,72,0.06694503162348973,-0.07167026658812936,0.06694503162348973,0.07167026658812936,0.06930764910580955,0.5856120807079322,0.46438405410705313,4419,4525,False,False,not_replicated,
ROI_006,ROI_074,5,73,0.09292401094136821,-0.09298621125633516,0.09292401094136821,0.09298621125633516,0.09295511109885168,0.4186106809634536,0.3310885745494473,3266,3550,False,False,not_replicated,
ROI_006,ROI_075,5,74,0.13391765946580647,0.03456672892736986,0.13391765946580647,0.03456672892736986,0.08424219419658817,0.20481548361780816,0.7469756431710414,1890,6320,True,False,not_replicated,
ROI_006,ROI_076,5,75,0.1108831324611483,0.1528131936982763,0.1108831324611483,0.1528131936982763,0.1318481630797123,0.31493060278350005,0.08801490635452403,2597,1545,True,False,not_replicated,
ROI_006,ROI_077,5,76,0.20540394411201895,-0.07892143653149793,0.20540394411201895,0.07892143653149793,0.14216269032175843,0.030399426298671914,0.41565645917782607,605,4179,False,False,not_replicated,
ROI_006,ROI_078,5,77,0.22356788551572895,-0.030349642956370368,0.22356788551572895,0.030349642956370368,0.12695876423604965,0.017477880963022118,0.7769978854942762,446,6545,False,False,not_replicated,
ROI_006,ROI_079,5,78,-0.01750550560362587,0.01178798939189809,0.01750550560362587,0.01178798939189809,0.014646747497761979,0.9056998818225879,0.9221161540253393,7045,7416,False,False,not_replicated,
ROI_006,ROI_080,5,79,-0.10625758663416773,-0.023662703434202893,0.10625758663416773,0.023662703434202893,0.06496014503418532,0.3436555935913161,0.8303169335178111,2759,6864,True,False,not_replicated,
ROI_006,ROI_081,5,80,0.11579987974448248,-0.05560790562922963,0.11579987974448248,0.05560790562922963,0.08570389268685606,0.29035992628586266,0.5862356197987606,2411,5257,False,False,not_replicated,
ROI_006,ROI_082,5,81,0.09599563757452485,0.08234439193115785,0.09599563757452485,0.08234439193115785,0.08917001475284135,0.3971803216466517,0.39448368459282074,3147,4028,True,False,not_replicated,
ROI_006,ROI_083,5,82,-0.001872545666726062,-0.06190564329868186,0.001872545666726062,0.06190564329868186,0.03188909448270396,0.9901436884902475,0.5374608392520155,7910,4961,True,False,not_replicated,
ROI_006,ROI_084,5,83,0.06303703690932044,0.04526277509605358,0.06303703690932044,0.04526277509605358,0.054149906002687015,0.6150300346082467,0.6669061792068254,4622,5767,True,False,not_replicated,
ROI_006,ROI_085,5,84,0.1103927407545667,0.048527020838591825,0.1103927407545667,0.048527020838591825,0.07945988079657926,0.3193863547615036,0.6403747226610064,2613,5611,True,False,not_replicated,
ROI_006,ROI_086,5,85,0.06589064147169914,0.2237988132915644,0.06589064147169914,0.2237988132915644,0.14484472738163176,0.5937227423238952,0.01026896460607859,4467,370,True,False,not_replicated,
ROI_006,ROI_087,5,86,0.0911081808635315,0.03189758833973966,0.0911081808635315,0.03189758833973966,0.061502884601635575,0.43195543008710197,0.7691831358612807,3343,6453,True,False,not_replicated,
ROI_006,ROI_088,5,87,-0.0009772094947700912,0.15717707912624312,0.0009772094947700912,0.15717707912624312,0.07907714431050661,0.995001863310444,0.07901599582474791,7958,1435,False,False,not_replicated,
ROI_006,ROI_089,5,88,0.05346798918113102,0.07001835865862896,0.05346798918113102,0.07001835865862896,0.06174317391987999,0.679091149704309,0.4761598998822272,5097,4596,True,False,not_replicated,
ROI_006,ROI_090,5,89,-0.07467543739349689,0.18966359027916518,0.07467543739349689,0.18966359027916518,0.13216951383633102,0.5359622036969822,0.03294828204823557,4081,744,False,False,not_replicated,
ROI_007,ROI_001,6,0,0.04834717176934305,-0.011745243832562624,0.04834717176934305,0.011745243832562624,0.030046207800952837,0.7086416208489225,0.9224237224149353,5376,7417,False,False,not_replicated,
ROI_007,ROI_002,6,1,0.044581379495628626,-0.09000312944380906,0.044581379495628626,0.09000312944380906,0.06729225446971884,0.736990087786163,0.34561712728906596,5575,3709,False,False,not_replicated,
ROI_007,ROI_003,6,2,-0.17180398503451444,0.05532641608634323,0.17180398503451444,0.05532641608634323,0.11356520056042883,0.09319912598015634,0.5898512788553707,1019,5273,False,False,not_replicated,
ROI_007,ROI_004,6,3,0.06766948994445675,0.1373004602319151,0.06766948994445675,0.1373004602319151,0.10248497508818594,0.5856012471410859,0.1305474260282382,4374,2000,True,False,not_replicated,
ROI_007,ROI_005,6,4,-0.03329190162551186,0.10109937562358469,0.03329190162551186,0.10109937562358469,0.06719563862454828,0.8085521637525132,0.28182214817855233,6188,3254,False,False,not_replicated,
ROI_007,ROI_006,6,5,-0.055744855639642585,0.059617718894087374,0.055744855639642585,0.059617718894087374,0.05768128726686498,0.665481635812756,0.5527866527369625,4982,5089,False,False,not_replicated,
ROI_007,ROI_008,6,7,0.011435945416495652,0.12706334536408947,0.011435945416495652,0.12706334536408947,0.06924964539029256,0.9415238475836298,0.16394143601354727,7367,2335,True,False,not_replicated,
ROI_007,ROI_009,6,8,-0.007549221493658297,0.019728852797104426,0.007549221493658297,0.019728852797104426,0.013639037145381361,0.962232113528018,0.8621801788272009,7589,7040,False,False,not_replicated,
ROI_007,ROI_010,6,9,-0.04703208423182255,-0.0012330192113117657,0.04703208423182255,0.0012330192113117657,0.02413255172156716,0.7212928836052963,0.9910440730200107,5444,7958,True,False,not_replicated,
ROI_007,ROI_011,6,10,0.06747195411822951,0.04430036221711285,0.06747195411822951,0.04430036221711285,0.05588615816767118,0.5838932313219306,0.6740106426016309,4391,5814,True,False,not_replicated,
ROI_007,ROI_012,6,11,0.16783425171323607,0.03983193876433045,0.16783425171323607,0.03983193876433045,0.10383309523878326,0.09940752310896195,0.706808452754918,1096,6051,True,False,not_replicated,
ROI_007,ROI_013,6,12,0.05982400974253463,0.047327853023533914,0.05982400974253463,0.047327853023533914,0.05357593138303427,0.6350181583442014,0.6505500576609736,4783,5664,True,False,not_replicated,
ROI_007,ROI_014,6,13,0.06068878526657029,0.05266808868946982,0.06068878526657029,0.05266808868946982,0.05667843697802005,0.6302890135928517,0.6087802463321459,4740,5401,True,False,not_replicated,
ROI_007,ROI_015,6,14,0.07649207254544463,-0.02298716581020182,0.07649207254544463,0.02298716581020182,0.04973961917782323,0.5222475908440829,0.835933741860964,3989,6901,False,False,not_replicated,
ROI_007,ROI_016,6,15,0.015170323460331217,0.05179641337221747,0.015170323460331217,0.05179641337221747,0.03348336841627435,0.9202949302943063,0.6138734644442183,7171,5443,True,False,not_replicated,
ROI_007,ROI_017,6,16,-0.0433353103189093,-0.15542293661049036,0.0433353103189093,0.15542293661049036,0.09937912346469983,0.743175799546009,0.08159305595302785,5644,1479,True,False,not_replicated,
ROI_007,ROI_018,6,17,-0.0006278358859861539,-0.10280322349047895,0.0006278358859861539,0.10280322349047895,0.05171552968823255,0.9965003897232092,0.2734087353833852,7977,3190,True,False,not_replicated,
ROI_007,ROI_019,6,18,-0.115784471056419,-0.013957825717506662,0.115784471056419,0.013957825717506662,0.06487114838696283,0.29806800931465083,0.9069815679630909,2413,7308,True,False,not_replicated,
ROI_007,ROI_020,6,19,-0.012899144855886882,-0.04800512434725597,0.012899144855886882,0.04800512434725597,0.030452134601571427,0.9325332392522941,0.6435341828762805,7291,5635,True,False,not_replicated,
ROI_007,ROI_021,6,20,-0.10143900331172191,-0.1015183068503406,0.10143900331172191,0.1015183068503406,0.10147865508103127,0.3699695839305851,0.2769225224611115,2952,3238,True,False,not_replicated,
ROI_007,ROI_022,6,21,-0.09900319919519744,-0.1134333506132168,0.09900319919519744,0.1134333506132168,0.10621827490420713,0.3857175943153561,0.21950792380199693,3054,2792,True,False,not_replicated,
ROI_007,ROI_023,6,22,-0.1308065763493706,-0.12765913249924452,0.1308065763493706,0.12765913249924452,0.12923285442430754,0.21957811939506255,0.16183863732790715,1975,2306,True,False,not_replicated,
ROI_007,ROI_024,6,23,-0.09156432856418964,-0.009011191789218201,0.09156432856418964,0.009011191789218201,0.05028776017670392,0.43002949889087844,0.9391317667063381,3328,7576,True,False,not_replicated,
ROI_007,ROI_025,6,24,-0.09032133712964917,-0.034143511316939795,0.09032133712964917,0.034143511316939795,0.06223242422329448,0.4380673633268765,0.750622707964694,3377,6334,True,False,not_replicated,
ROI_007,ROI_026,6,25,-0.021184901299227905,-0.061204276655296264,0.021184901299227905,0.061204276655296264,0.04119458897726208,0.8881710974579409,0.5449259096614267,6813,4997,True,False,not_replicated,
ROI_007,ROI_027,6,26,-0.07049178812350808,-0.00017796199218322013,0.07049178812350808,0.00017796199218322013,0.03533487505784565,0.5651338273661569,0.9984332670048295,4242,8004,True,False,not_replicated,
ROI_007,ROI_028,6,27,0.06822377649175004,-0.030450893335963087,0.06822377649175004,0.030450893335963087,0.04933733491385656,0.5803128212603467,0.7767960381190737,4345,6536,False,False,not_replicated,
ROI_007,ROI_029,6,28,-0.0590337682416157,-0.1542775883377428,0.0590337682416157,0.1542775883377428,0.10665567828967926,0.6418231673344331,0.08566411419529923,4818,1499,True,False,not_replicated,
ROI_007,ROI_030,6,29,-0.02157312761130349,-0.10797025107363614,0.02157312761130349,0.10797025107363614,0.06477168934246982,0.8849768421801131,0.2482345138263788,6790,2969,True,False,not_replicated,
ROI_007,ROI_031,6,30,-0.26869812953934463,-0.1726843404457339,0.26869812953934463,0.1726843404457339,0.2206912349925393,0.0038679657574404325,0.05455849469270843,185,1075,True,False,not_replicated,
ROI_007,ROI_032,6,31,-0.21095990416172278,-0.08956062533396399,0.21095990416172278,0.08956062533396399,0.15026026474784338,0.02907855036145739,0.3506060090350668,555,3730,True,False,not_replicated,
ROI_007,ROI_033,6,32,-0.10455619424454307,0.032876995016117114,0.10455619424454307,0.032876995016117114,0.06871659463033009,0.35153902485105865,0.7609461521710879,2829,6399,False,False,not_replicated,
ROI_007,ROI_034,6,33,-0.23250029637359365,0.06253764428089069,0.23250029637359365,0.06253764428089069,0.14751897032724218,0.01544448957784597,0.533828969961104,355,4928,False,False,not_replicated,
ROI_007,ROI_035,6,34,-0.09408763835998682,0.011876938046714707,0.09408763835998682,0.011876938046714707,0.05298228820335076,0.4151794808039204,0.9209049257064267,3221,7412,False,False,not_replicated,
ROI_007,ROI_036,6,35,-0.22335963485627416,0.03325170244406066,0.22335963485627416,0.03325170244406066,0.1283056686501674,0.018356753858630597,0.7573854126500097,447,6374,False,False,not_replicated,
ROI_007,ROI_037,6,36,0.03220111797488073,-0.18796005098217355,0.03220111797488073,0.18796005098217355,0.11008058447852714,0.8162665704693334,0.03408354750691813,6244,777,False,False,not_replicated,
ROI_007,ROI_038,6,37,0.07454735155269548,-0.17074343857208568,0.07454735155269548,0.17074343857208568,0.12264539506239058,0.5332870117445597,0.05667311832813625,4084,1110,False,False,not_replicated,
ROI_007,ROI_039,6,38,-0.018444333899470144,-0.11345425967744976,0.018444333899470144,0.11345425967744976,0.06594929678845995,0.9010374200211526,0.2186214853659376,6984,2790,True,False,not_replicated,
ROI_007,ROI_040,6,39,-0.042602168229604984,-0.09853532568140265,0.042602168229604984,0.09853532568140265,0.07056874695550382,0.7474348745717919,0.296221771875918,5688,3338,True,False,not_replicated,
ROI_007,ROI_041,6,40,-0.09847691371034384,-0.17882422149599356,0.09847691371034384,0.17882422149599356,0.13865056760316868,0.3857175943153561,0.04475230437922429,3064,944,True,False,not_replicated,
ROI_007,ROI_042,6,41,0.05031969567832049,-0.14027242584624786,0.05031969567832049,0.14027242584624786,0.09529606076228417,0.7002452975843925,0.12082522300534354,5254,1909,False,False,not_replicated,
ROI_007,ROI_043,6,42,-0.05942444946072901,-0.08588339652955165,0.05942444946072901,0.08588339652955165,0.07265392299514033,0.6365540263886931,0.3723215672131715,4797,3892,True,False,not_replicated,
ROI_007,ROI_044,6,43,-0.0033641395562576926,-0.03907567533773647,0.0033641395562576926,0.03907567533773647,0.02121990744699708,0.9829906547520895,0.7115646851518146,7826,6095,True,False,not_replicated,
ROI_007,ROI_045,6,44,-0.1847374356717473,-0.15391026242035613,0.1847374356717473,0.15391026242035613,0.16932384904605172,0.06243896484843688,0.08746863589719804,848,1510,True,False,not_replicated,
ROI_007,ROI_046,6,45,-0.22967639059088427,-0.046393130999054365,0.22967639059088427,0.046393130999054365,0.13803476079496932,0.01544448957784597,0.6570933263635342,377,5714,True,False,not_replicated,
ROI_007,ROI_047,6,46,-0.08292685832572458,-0.1285043708314881,0.08292685832572458,0.1285043708314881,0.10571561457860634,0.48242125224039223,0.15754050472811504,3680,2273,True,False,not_replicated,
ROI_007,ROI_048,6,47,0.0024172385323685134,-0.08780283094274499,0.0024172385323685134,0.08780283094274499,0.04511003473755675,0.9872649792073919,0.358100221099851,7882,3802,False,False,not_replicated,
ROI_007,ROI_049,6,48,0.0025084550559988975,-0.02903125959362485,0.0025084550559988975,0.02903125959362485,0.015769857324811874,0.9870563154978507,0.7871932609026896,7875,6616,False,False,not_replicated,
ROI_007,ROI_050,6,49,-0.06901712581461376,-0.07388556865247836,0.06901712581461376,0.07388556865247836,0.07145134723354607,0.5739293598265794,0.4501419934261883,4308,4435,True,False,not_replicated,
ROI_007,ROI_051,6,50,-0.08148072030709898,-0.12665568735892885,0.08148072030709898,0.12665568735892885,0.1040682038330139,0.49216162363424015,0.16404972196751488,3745,2347,True,False,not_replicated,
ROI_007,ROI_052,6,51,-0.041414962474730595,-0.1076751697421654,0.041414962474730595,0.1076751697421654,0.074545066108448,0.7536098170538527,0.2482345138263788,5755,2981,True,False,not_replicated,
ROI_007,ROI_053,6,52,0.020437519125073744,-0.1479533173490611,0.020437519125073744,0.1479533173490611,0.08419541823706742,0.8911161441117298,0.10009241033203614,6862,1683,False,False,not_replicated,
ROI_007,ROI_054,6,53,-0.05892802161772844,-0.12411486629805471,0.05892802161772844,0.12411486629805471,0.09152144395789158,0.641718419822643,0.17454985662417963,4826,2418,True,False,not_replicated,
ROI_007,ROI_055,6,54,0.14260179401678466,-0.10994516214020218,0.14260179401678466,0.10994516214020218,0.12627347807849343,0.1776663996221688,0.2372426684524263,1634,2904,False,False,not_replicated,
ROI_007,ROI_056,6,55,0.05393172726101032,-0.06672591777546448,0.05393172726101032,0.06672591777546448,0.0603288225182374,0.6751040866010165,0.502345214595268,5070,4739,False,False,not_replicated,
ROI_007,ROI_057,6,56,-0.06153955687433601,-0.07760473833801201,0.06153955687433601,0.07760473833801201,0.06957214760617401,0.6217293252572054,0.4258766690703328,4700,4254,True,False,not_replicated,
ROI_007,ROI_058,6,57,-0.0824805158613674,-0.08327776234625978,0.0824805158613674,0.08327776234625978,0.08287913910381359,0.4841573490368869,0.38794559622031816,3699,3988,True,False,not_replicated,
ROI_007,ROI_059,6,58,0.013629951312915648,-0.07103484607156975,0.013629951312915648,0.07103484607156975,0.0423323986922427,0.9282144337370853,0.4731495705028654,7260,4555,False,False,not_replicated,
ROI_007,ROI_060,6,59,-0.018990042464066076,-0.05325334532718619,0.018990042464066076,0.05325334532718619,0.03612169389562613,0.8990610236039825,0.6055814798815733,6954,5362,True,False,not_replicated,
ROI_007,ROI_061,6,60,-0.05287258582793059,0.05340293449860531,0.05287258582793059,0.05340293449860531,0.05313776016326795,0.6853451425498455,0.605181838091101,5121,5353,False,False,not_replicated,
ROI_007,ROI_062,6,61,-0.06205076844469705,0.0952399921788012,0.06205076844469705,0.0952399921788012,0.07864538031174913,0.6192405891795688,0.31752164281815615,4675,3472,False,False,not_replicated,
ROI_007,ROI_063,6,62,0.05043181837281067,0.04337560420539448,0.05043181837281067,0.04337560420539448,0.046903711289102576,0.6979405043483177,0.6785643237611311,5244,5866,True,False,not_replicated,
ROI_007,ROI_064,6,63,0.031242981220663466,0.026352564401048842,0.031242981220663466,0.026352564401048842,0.028797772810856152,0.8211229723279595,0.8082937364626783,6290,6740,True,False,not_replicated,
ROI_007,ROI_065,6,64,-0.1125147468495105,-0.02275836234424478,0.1125147468495105,0.02275836234424478,0.06763655459687765,0.31207820445980244,0.8376841081058047,2540,6908,True,False,not_replicated,
ROI_007,ROI_066,6,65,0.14908406842202004,0.20126915671226728,0.14908406842202004,0.20126915671226728,0.17517661256714367,0.1586308228512299,0.022520008361450836,1475,600,True,False,not_replicated,
ROI_007,ROI_067,6,66,-0.09396941368320956,-0.046347872266207714,0.09396941368320956,0.046347872266207714,0.07015864297470864,0.4147527456328417,0.6577534589912751,3224,5716,True,False,not_replicated,
ROI_007,ROI_068,6,67,-0.17495551979980617,0.05042325951423314,0.17495551979980617,0.05042325951423314,0.11268938965701966,0.08381672018236842,0.6268513362670167,971,5505,False,False,not_replicated,
ROI_007,ROI_069,6,68,-0.06286983151685593,-0.005299700197794478,0.06286983151685593,0.005299700197794478,0.03408476585732521,0.6112708381280969,0.9640718438483057,4628,7757,True,False,not_replicated,
ROI_007,ROI_070,6,69,-0.1314214365306133,-0.001030205419400377,0.1314214365306133,0.001030205419400377,0.06622582097500684,0.21522848370525663,0.992601110563763,1956,7966,True,False,not_replicated,
ROI_007,ROI_071,6,70,0.03023281446629144,-0.015615522714769651,0.03023281446629144,0.015615522714769651,0.022924168590530546,0.829883800501287,0.8941863428425894,6340,7228,False,False,not_replicated,
ROI_007,ROI_072,6,71,0.13067527260606157,0.0655958274282857,0.13067527260606157,0.0655958274282857,0.09813555001717364,0.21957811939506255,0.5085555227023172,1981,4791,True,False,not_replicated,
ROI_007,ROI_073,6,72,-0.05549589114668969,0.10677805490360238,0.05549589114668969,0.10677805490360238,0.08113697302514604,0.6647400322464201,0.2482345138263788,4994,3036,False,False,not_replicated,
ROI_007,ROI_074,6,73,0.17973802001079558,0.11396738642658823,0.17973802001079558,0.11396738642658823,0.1468527032186919,0.07116921392646965,0.21527692354563832,912,2763,True,False,not_replicated,
ROI_007,ROI_075,6,74,0.18604345985475873,0.13963470632359504,0.18604345985475873,0.13963470632359504,0.16283908308917688,0.057996028450207404,0.11898905905939813,831,1929,True,False,not_replicated,
ROI_007,ROI_076,6,75,0.049716595017164654,0.12720869115703526,0.049716595017164654,0.12720869115703526,0.08846264308709996,0.7035128332608938,0.16233206950999174,5297,2324,True,False,not_replicated,
ROI_007,ROI_077,6,76,0.11791685639479607,-0.062301927127176526,0.11791685639479607,0.062301927127176526,0.0901093917609863,0.2823019305764411,0.5348579112562625,2334,4937,False,False,not_replicated,
ROI_007,ROI_078,6,77,0.09065389783876714,-0.0256472913112617,0.09065389783876714,0.0256472913112617,0.05815059457501442,0.43158438776355235,0.8154615065995652,3367,6768,False,False,not_replicated,
ROI_007,ROI_079,6,78,-0.15828317987061236,-0.1460455532023975,0.15828317987061236,0.1460455532023975,0.15216436653650495,0.12498388028755732,0.10388340420570354,1290,1732,True,False,not_replicated,
